filename,size,timestamp,downloads,type,version,dependencies,description,status,DL_per_day,megabytes
Epical,5284637,1711149197,250,campaign,1.13,,"Epical is a Science Fiction / Cyberpunk Campaign in a near future of the real world. The young hacker Dimitri makes a discovery, that will change his life forever. It features two fully animated factions.",,3.83905269242007,5.03982257843018
The_Rootless,6774890,1708718583,453,campaign,1.2.6,,"Lich-Lord Jevyan is defeated, and the orcs are left in disarray. With the magical gates from the far East sealed, the warlords resort to their traditional ways—seeking to overcome adversity with blood and razor-sharp steel. Amid this chaos, a cunning assassin named Arshag embarks on a quest to secure a new homeland for his people.

(Rookie level, 7 scenarios.)",,4.85778705280202,6.46103858947754
Dwarf_Dwarfson_Dwarvenminer,6031359,1711197800,249,campaign,0.7,,"Play as a dwarven miner and mine ore and gold. Upgrade your equipment in a city and mine even more ore in procedual generated levels. This add-on is part of the WML Code Advent Calendar II and every part of the development is documented so other user can use parts and piece of code this campaign.

Playable Beta.

0.7 merged to 1.18, aggression fix, tavern, statistic, hire living miners
0.61 smaller changes, additional amla pathes, ai is more aggressive, greater variabilty in berserker dungeons 
0.6 new biomes, 2 new dungeontypes, new enemies, bombs, traps, improved upgrading, storage of ore, bugfixes 
0.5 biomes and dungeontypes, storyline, scaling upgrades, new infinite upgrades such as fireball improvement 
0.4 digging walls, random levels, unique encounters, improved stores, tutorial, general improvements and fixes
0.3 headquarter and processing ore, infinite gameplay, spells
0.2 city npcs, dialogues, store
0.1 base version",,3.85701492617589,5.75195217132568
The_Hammer_of_Thursagan_with_Bosses,7292572,1712502821,245,campaign,1.2.0,Project_Thursagan_Music,"Pretty much the same campaign you are used to... Wait, is that a Mechanical Goliath?!

Original premise:
In the first years of the Northern Alliance, an expedition from Knalga seeks out their kin at Kal Kartha and to learn the fate of the legendary Hammer of Thursagan. The perils of their journey through the wild Northern Lands, though great, pale beside the evil they will face at its end.

(Upper-intermediate level, 11 scenarios.)

Fight the overpowerered enemies with overpowerered allies, overcome the overwhelming boss battles and expect the nastiest things at the most unexpected moments.

Plot and dialogue is mostly unchanged, you can play this campaign if you haven't played the original one, but, naturally, there are obvious deviations from the mainline lore. Translations for the most part of the campaign are used from the mainline.

Heavily influenced by the addons “Invasion from the Unknown” and “After the Storm”.

Music addons “Invasion from the Unknown Music” and “After the Storm Music” are recommended for a better atmosphere of epicness.

Have fun and good luck, you will need it A LOT! ;)

Bugreports and feature requests: https://github.com/kabachuha/The_Hammer_of_Thursagan_with_Bosses. If you want to contact me, find me on Wesnoth's Discord server under nickname kabachuha#6934",,4.95417018117546,6.95473861694336
Epic_Between_the_Tides,6375566,1709840958,310,campaign,3.0.0,,"A Merfolk Campaign (with some occasionally strange allies).

This version of the campaign, in some scenarios of the second part, presents significant differences compared to the version published for version 1.15 of BfW.

14-16 scenarios (5 dialogue only) of intermediate/difficult difficulty.

For any problem you can write on the topic relating to the campaign, or directly to Argesilao2019@yahoo.com.
In both case the problem will be noted, but in the fisrt one it's better don't expect for answer.",,3.86235625939218,6.08021354675293
Fate_of_a_Princess,17178021,1713197023,579,campaign,1.5.0-4,,"This is a two-part campaign with 26-29 scenarios depending on the path chosen. Some scenarios are dialogue-only. The game is playable all scenarios.

This upload is part of vghetto port project.
",,13.9792464123858,16.3822374343872
Dirty_Blood,11322528,1710011938,647,campaign,1.0.0,,"Being a half-breed, since his very birth Moog was an outcast in the Cold Blood clan. But shamans knew that spirits were relentlessly asserting: He shall rule! However, nobody could ever imagine what it would mean for the orcs of the Cold Blood and even for the whole of the orcish country...

(Intermediate level, 12 scenarios.)",,8.26489022860004,10.7980041503906
An_Orcish_Might,8746584,1712801133,261,campaign,1.0.0,,"Play as a young orcish chief, that has to prove himself worthy of the bloodthorn throne. Experience his story as he goes for the biggest prize of them all Wesnoth. Learn how the history of the kingdom of Wesnoth is changed forever by the orcish tribe of Bloodthorns, a civil war is averted, alliances forged that only a few years early may have seemed impossible.

What makes this campaign special: 
-Interesting and changing objectives (Big battles, race to kill, survive, 3/5 scenarios have no turn limit, different/changing team combinations...)
-Many colorful, changing and realistic characters.
-Integrates with established wesnoth lore and expands it (Can be seen as a prequel to ‘Descent into Darkness’)
-Varied map size and terrain
-Fight mostly against different humans and some elves and other orcs
-A lot of specially coded unique mechanics/events (rallying fleeing troops to fight for you, comedic ghouls and trolls, special map-wide attacks...)
If you encounter any bugs, please notify me, so they can be fixed.
NOW FINISHED
5 scenarios (all battle) - medium difficulty level. ",,5.6738388084697,8.34139251708984
The_South_Guard_Revised,7825640,1714440249,128,campaign,1.0.4,,"Learn the basics of Wesnoth gameplay with the young knight Deoran, who accompanies Captain Mari to the southern province of Kerlath. Expecting a mostly mundane delegation, they are surprised to encounter a string of strange events centered around the local magistrate and the elves of the Aethenwood. Contains tutorial elements for first-time players.

Discussion thread in the Wesnoth.org forums: https://forums.wesnoth.org/viewtopic.php?t=58159",,4.73559265133582,7.46311187744141
Sand_In_The_Wind,6035299,1709518861,234,campaign,1.2,,"A new colony threatens the way of life for a group of Windriders. The young rider Musa must fight for the survival of his people.

A four-scenario Dunefolk campaign, meant to introduce the faction to players.",,2.78605056496568,5.75570964813232
Beyond_the_Eternal_Morning,7955103,1711722215,251,campaign,"0.0.7 Beta",,"In another universe where humans thrive. Earerion, young officer of the Empire of Aigalas, encounters an onslaught of orcs with newfound powers. Their battle soon develops into warfare that engulfs the entire world...

(Unfinished, 4 scenarios completed.)

Note: In version 0.0.6 Beta, the previous scenario was completely remade. RPG elements were added and unique events were implemented. Please do not use the old save data and restart the campaign.

This campaign will run on different world lines than the regular Wesnoth.
It is planned to create 10 scenarios for each of the two episodes. This campaign is still in the process of being created and may undergo significant changes in the future.",,4.29147281912862,7.58657741546631
Ashievieres_Dogs,11738551,1713477644,291,campaign,1.1.0,,"King Garard II is treacherously slain, Wesnoth is falling into the chaos of a civil war. But what's a woe for a human, a chance for an orc. Join Queen Asheviere, crush the rebels and obtain yourself fame and spoils that other chieftains can only dream about!
    
(Intermediate level, 7 scenarios)",,7.62366579632565,11.1947546005249
The_Garardine_Ascendancy,16327769,1709841247,942,campaign,3.1.3,,"In the 417 YW, ending years of strife and division, Garard I seizes the throne and becomes king of Wesnoth, beginning the Garardine Dynasty.

A concise phrase that hides a lot of events, as well as the long and difficult road that the young Garard, born count of Dan'Tonk, had to travel to reach the throne of Wesnoth.
If you want to travel that long road, here is its beginning.

(Hard Level, 28 scenarios.)",,11.7370684844033,15.5713739395142
Merry_Christmas,5865423,1708558908,159,campaign,1.4.1,,"Christmas-Themed Mini-Campaign

Santa's elves have run out of Christmas trees during decorating and must travel to the Lintanir Forest for more. The guardians of the woods are not well pleased with this and will seek to oppose you. Can you gather enough trees to save Christmas in time?

Three difficulty levels based on a time limit. Unlike most campaigns the time limit is for the whole campaign not a single scenario. If you waste too much time on one scenario you may be doomed no matter how quickly you do the others.

Features a unique modify terrain ability. Alter the landscape to favour your side.",,1.67191676148399,5.5937032699585
Waves_of_Distant_Shore,9716651,1712258178,197,campaign,1.1.3,"","The boundless ocean... dead silence.

A young mermaid is summoned by a forgotten being. Receiving a task wrapped in the thick darkness of mystery, she swims away, floating on endless ocean waves, to fulfill the forbidden will.
	
(Hard level, 4 scenarios - 3 battle and 1 story-only scenarios.)",,3.76782521477476,9.26652050018311
Dream_in_the_Sand,14867425,1711064784,467,campaign,2.1.3a,"","The days were numbered, the nights hopeless. In the chambers of silver the bearded race started to dream about wealth and soon victory over cunning oponnent till one day when everything changed. When the golden lamp again shined under the sun to be rubed by a sinister hand.

(Expert level, 15 scenarios - 7/8 battle and 7 story-only scenarios.)",,7.06534862622599,14.1786813735962
Free_Cities,12517237,1712355724,233,campaign,0.0.7,1The_Great_Steppe_Era,"From slavery to liberation, four heroes emerged. They founded the Free-cities, defying the chains that bound them. This is their story.  under further developpement. For now, 12/? scenarios. Requires The Great Steppe Era",,4.55471337220786,11.93736743927
The_Thelien_Attack,11181981,1711471872,179,campaign,1.1.1,,"It is said the Elvish Invasion of the Far North had been crushed by the might of Great Chief Kapou’e, Son of the Black-Eye. Little known was the part played by the Saurians of the Black Marshes. This is their yarn, perhaps the most significant in the downfall of the last of Landar's Elves.

(Hard level, 6 scenarios.)",,2.91599488886371,10.6639680862427
Five_Fates,18093252,1711149153,511,campaign,1.14.2,,"Five unique heroes try to recover a mysterious artifact. On their way they have to defeat five guardians with great powers. Each hero has an unique amla path allowing you to develop 20 unique skills and spells. On the way you can find random loot and make decisions that influence the dungeons. After your quest you can optionally continue your journey in the world of wesnoth and maximising your character.

You can buy or find a variety of Weapons, Shields, Helmets, Armors, Rings, Shoes and Amulets. Those can be equipped in the rightclick Heromenu, that allows you to equip and unequip items, review your Skilltree and have access on consumables such as healing herbs, potions, unidentified flasks and portalscrolls.

Beside the recruiting of units you can hire mercenaries. Those are expensive, but offer to summon unique and loyal units. Each character can develop up to four different right click spells allowing you to summon units, damaging, slowing or poisoning your enemies, or to teleport yourself. 

Different traps and will endanger you, while secret passages allow you to take an alternative way or to discover a variety of secrets. Enemies will now cast spells. Cheat Mode, Tutorial and Skip Story Buttons are available. 

0.23 'Shadows over Elensefar': This update contains a lot of wording changes. Typos and some words almost everywhere have been corrected - there is still alot to be done. Thanks to the helpers in the Wesnoth Forum. Why calling this update 'Shadows over Elensefar'? Yes Elensefar in the Worldmap is in Danger, the orcs are up for something! Right! I created 7 Random missions that can be done for the cityguards of different cities in the Worldmap. Deliver Parcels, Scout Areas, Destroy Orcish Outposts/Watchtowers, Take out random generated Banditcamps and Monsternests and finally destroy the secret superweapon of the orcs! You can now buy 'true' teleport scrolls and use them from your menu. Dwarven Bombs have to be used from the Consumables Menu as well.
0.231 Bugfix repairing a pick and lockpick bug, portalscroll will now work as intended and allows you to teleport back, from where you came. Teleport Scroll light price reduce.
0.24 Added a variety of spells. Each character will now be able to cast at least 6 spells and can transform into one being of great power. Bugs Missions solved, changing maps for encounters, monsternests and banditcamps. Added more items and equipment. Bosses spawn a randomloot when defeated. Details see forum.
0.241 Avoidgiving Objects repaired, Werhare spell added to spellshop as well as repairing graphics and little phonetic-notmothertongue-related mistakes. Randomencounters now work on every terrain.
0.242 Small Bugfix: Repaired Maps within the Banditcamp and Monsternest
0.99 A big jump, but the story and development of Five Fates will finally come to an end: bugfixes,enemy spellcasting,randomgenerated dungeons in 6 different side mission, new powerful enemies, negative stats, new items with the opportunity to use items on allies, two additional endings (bossfight and worldconquer), new equipment with specials and abilites, improved worldmap and encounters
1.00 Bugfixes: enchanted spell concept that will now work with animations and fires last breath events, repaired picturepathes - dwarvish machine, Path to Trader replaced (required Trader to be installed), bandage repaired, enemy will just attack your side with spells
1.01 Bugfixes and Performance Upgrade: Repaired Skillpath of Bowmaid, Repaired Pictures, Reduced Save File Size
1.02 Bugfixes: Portal Animation added, fixed scavenger bug which blocked the airship entrance, world conquer image and text changes, manaconsumption of arrowrain and other massiveeffectspells fixed
1.03 Bugfixes: Randomdungeon macro upgraded, Harmspell1 Spells have been repaired, Added Ford to the Worldmap.
1.04 Bugfix: repaired Detect Hidden spell in the hope of getting rid of save game corruptions, thanks to herlaziness
1.05 Ported to 12.0, small changes to make it work, there might be issues with graphics
1.06 Ported to 14.1, added tutorial and hints, smaller text corrections repaired graphics
1.07 Ported to 14.1, smaller grammar and wording changes, improved portrait graphics and decisions
1.08 various bugfixes, added smaller skilltree option for smaller devices, repaired random dungeons
1.09 port to 1.16, smaller text changes.
1.10 'Dark Ones': various changes and improvements, optimized worldmap and worldconquer scenario
1.11 fixes problems with saved games
1.12 fixed and improved Bossloot
1.13 various fixes and map improvements
1.14 fixes, new units, abilities, characterbased options and portraits
1.14.1 fixes, fix for death elf guardian, added missing animation
1.14.2 bugfix for bad ending, swamp resistance and improved enemy spells",,7.84696233776575,17.255069732666
Bad_Moon_Rising,23485914,1708920348,1106,campaign,1.18.3,"Archaic_Era,Archaic_Resources,Archaic_Sounds","An expedition to gather treasure from the cold north sets off compounding disaster.  Follow a prisoner of the undead in his quest for revenge, then join a rebellion, learn to get along with the natives, and save the world.

SP Campaign in three parts, though Part 1 is very quick and is an introduction to the inventory/equipment system.  
Long campaign, design is a bit more like old JRPGs in Parts 2 and 3.  Requires 'Archaic Era', 'Archaic Resources', and 'Archaic Sounds' add-ons

Known problems:  
 - Has some issues with GUI widget size and scrollbars at smaller resolutions  
 - The state of some translations is questionable.

If you have any comments, either good or bad, please leave a note at the forums.wesnoth.org link.",,12.1649289512207,22.397912979126
Rustling_in_the_Wind,17582645,1711064819,406,campaign,2.1.8,"","The Forests of Bright Shade are dying. The former sanctuary of elven race and its wose friends lies soaked by the dark powers feeding on the goodness of this place. Join Laneenfe the elvish priestess and her squad made of mysterious daredevils to overcome evil sprouted in the sacred lands of their kind.

(Intermediate level, 8 scenarios - 5 battle and 3 story-only scenarios.)",,6.14250347501544,16.7681169509888
Mages_University_alternative,18568805,1715184544,128,campaign,0.0.3,,"Embark on a journey with Ivesi far south of Wesnoth, in the Faehen Empire. Witness the fall of the theocracy as he strives to establish a new university of magic. Join Ivesi in a captivating tale of ambition, resilience, and the pursuit of knowledge in a world filled with challenges and mysteries...
15 scenarios.",,6.95092081222294,17.708592414856
Ascension,17746676,1712719069,247,campaign,1.2.4,,"The orcish homeland is gripped in a spiral of blood feuds and revenge raiding.  Can a mysterious stranger's offer of new lands to conquer allow the orc Brurbar to bring renewed glory and power to the ragged orcish clans?",,5.26086917936476,16.9245491027832
Strange_Legacy_Light,15256071,1711195217,185,campaign,1.16.26.1,,"Strange Legacy Light: 
<i>This is the light version of Strange Legacy, with a smaller size, but no portraits, story images and sounds. 
For a better experience with portraits and included sounds, you can download the full version.</i>

The Orc invasion came without warning and with a brutality that caught the Human Alliance completely off guard and unprepared for. Before the year was over the Orcs controlled half of the Northland. The Winter finally halted their advance. Meh, what's the big deal. I never cared much for politics or policy. But when my uncle was gone, I started into the greatest adventure of my life.

This campaign is a classical rpg that offers a variety of options, you will just control one hero and bring him to fortune. You can trade, pickpocket, be a bard, bounty- or treasurehunter, or working as a craftsman selling your goods. You can also run a building and upgrade it or doing random generated missions. There are a lot of ways to make a fortune. But the world around isn't always friendly and it will react on your character level. You might encounter thieves, orcs, bandits or wild animals and therefore you will need a proper equipment to defend yourself.

Equip your charcter with: helmets, armors, shoes, shields, instruments, rings, amulets, ranged or meleeweapons or learn more than 80 powerful spells to gain an advantage. Hire one of 35 mercs to defend your load and recall them using your warhorn. Try to conquer an enemy town to gain a constant tax income. Encounter all kind of enemies each on changing maps, according to the terrain - even your ship might be attacked by naga warriors or dangerous pirates. Follow the storyline with 34 missions that will force you to explore the world of Strange legacy. A new amla system will allow you to create a character in the way you like him, allowing you to solve the game differently each time you play and the difficulty is increasing with each level up. 
For the most recent changes check the forum thread. Equip your uncles house with furniture allowing you to craft weapons, armors and cook food. If you like to have a classic RPG try out the RPG Mode. Have fun! 



(1.16.23.1 23/04/01: light version of Strange Legacy with a way smaller size
1.16.23.2 smaller fixes
1.16.24 new fishing and skill mechanics, graphic improvement, fishmarket
1.16.24.1 smaller fixes
1.16.24.2 minor changes, dishes added
1.16.24.3 bugfixes, companions upgrade
1.16.24.4 bugfixes concerning rpg mode, animal decorations
1.16.25 bugfixes, animal pet options, better stamina abilities
1.16.26.1 bugfixes, overworked building mechanics",,2.86432722716495,14.5493230819702
The_Bees_Journey,16088742,1709731817,281,campaign,24.03.23,,"That summer, the hornets invasion destroyed the Kingdom of Bees. You, the princess, must lead the bees on their journey to rebuild the homeland.

(Unfinished, 8 scenarios completed.)",,3.44679154679711,15.3434200286865
The_Nameless_Fellowship_Saga,20294324,1711205777,475,campaign,1.4.2,,"A dunefolk centered campaign with some strange issue, set in the Sandy Wastes, and surroundings, during the time of the Mal-Ravanal invasion.

It's advisable to read all the dialogues carefully to understand the game and the story.

The campaign is complete, and it's even fully tested, at least at normal difficulty, but there is always the Murphy's law.

(Intermediate level, 36 scenarios.)

advice:
The author has no intention of participating in a forum in which the moderators deem admissible a campaign like Russia Conquests,
and the same moderators deem inadmissible a harmless discussion about green trolls.
Therefore any error reports must be sent directly to the email argesilao2019@yahoo.com

logs:
1.0.1
Fixed incorrect description about isawati's special ability to cure allied units
Fixed Troll Shaman - Troll Sorcerer issue in scenario 16

1.0.2
Fixed surians counter's issue in scenario 23 (The Convoy)

1.1.0
Fixed the error that prevented some important events in scenario 26 (the Battle for Qalaba) from taking place

1.2.0
Fixed the error in scenario 34 (The Hidden valley): replaced passive_leader=yes with max_moves=0 so orc leaders don't leave their keep, and therefore they can't be killed outside their keep; when this happened Dundrain the dwarf was not released, and it was not possible to finish the scenario.
Fixed minor issue in the same scenario

1.3.0
Added the Italian Translation
fixed a lot of minor typos

1.3.1
Minor change in dialogues and fixed some typos in Italian translation
fixed the skeleton archer typos in scenario 09 (The Canyon of the Undead)
fixed the error which make not appears the Troll Chief in scenario 16 when playing in Italian
fixed the possible error in the FRAB Sorcerer advancement

1.3.2
Fixed two errors which appears in scenario 2 when selected the HARD difficulty

1.3.3
Fixed the error in scenario 27 (Sumir Last Stand) which prevented Clitus and/or Gerbal from being saved if they were killed and couldn't move

1.3.4
Fixed a bug in the rats' respawn in scenario 12 (Maqadash Underground)

1.4.0
scenario 26: Sumir is now a passive leader even in HARD difficulty; Kycilia has a limitated mobility to avoid suicidal behavior
			 Deprecated the drawbridge's option
			 Changes in Sumir's side behavior and composition
scenario 27: Fixed three falcon->Falcon bugs in HARD difficulty
			 no more used Hell Bat
Fixed various weird aggression's values
units: higher castle's defense for Wallkeeper and Gatekeeper (50%->60%)
	   lower HP for Undead Catapult (50->40)

1.4.1
scenario 31: More castle tiles for undead's side
scenario 35: More cautious behavior for the enemy leaders
			 new income for enemies side
units: Higher HP and doubled attaks for Smoking Tower

1.4.2
allowed Saurian Skirmisher to level up like Saurian Spearthrower
",,7.36829707594948,19.354175567627
Drums_of_War,23262089,1712746467,237,campaign,2.0.4,,"For five years the kingdom of Anduria has been at war.
The orc warlord, Sreng, has pushed the realm to its limits.
King Ethylin-Mor gathers the heroes of Anduria for one last effort to rid the land of this plague once and for all.
If Anduria is to survive, Sreng must die.
(6 scenarios: Beginner - Intermediate Level)

This upload is part of vghetto port project.
",,5.08220409528835,22.1844568252563
LSB,25887881,1709632287,569,campaign,1.0.1,,"The first orcs from the far west were far more powerful than later generations.
So why did they not conquer all of the Great Continent?
And how did they lose or forget so much heritage and lore?

Set in the early years of Wesnoth, you command the few denizens of the far north who faced the overwhelming might of the horde.
Why is this story not known?
Did the defenders win?
And if so, how?
This is their story.

Intermediate difficulty classic skirmish style campaign with enhanced recruitment options plus a few surprises.
16 scenarios, 14 playable of which 13 will actually be played depending on choices made.

Complete, playable, only tested on normal difficulty.
Comments/feedback greatly appreciated.

1.0.1
- Various bugfixes and dialogue tweaks (gameplay changes are minor).
  Added context menu item to display combat training progress.
  Thanks to Konrad2.

1.0.0
- Added suggestions, tweaks and bug fixes.
  Thanks to white_haired_uncle and Sandsculpture.
- Scenario 13 redesigned, otherwise gameplay largely unchanged.",,6.88219923066348,24.6886072158813
To_Lands_Unknown,52786336,1708783054,2795,campaign,3.10.0,"Era_of_Magic,To_Lands_Unknown_Resources_1,To_Lands_Unknown_Resources_2","Hear the story of Mehir, a young city guard from al-Kamija - an isolated city in the middle of the Great Desert, where people and jinn live together. Reveal Mehir's destiny, visit many exotic places, encounter strange nations and learn about their intentions.

This is the most visually sophisticated add-on ever created for the Battle for Wesnoth. It has the following features:
- multihex terrain visuals (images covering entire maps to simulate height for example)
- animated cutscenes (video clips)
- more than 200 unique animated units (all from the Era of Magic add-on)
- a completely different universe, not BfW-related
- an innovative map screen which keeps track of player's achievements
- a special gameplay mode offering an alternative story progression
- custom music

(25 scenarios, some of which are dialog-only - Requires 'Era of Magic' add-on)

If you encounter any bugs, please notify the campaign author, so the patch can be delivered.

If you have problems with downloading this add-on, try using add-on server web interface:
http://addons.wesnoth.org

If you enjoy the add-on and wish to support its development further, you can now do so at:
https://ko-fi.com/inferno8",,30.2142087406355,50.3409729003906
SXRPG,29306154,1715440367,92,campaign,6.0.5b,,"SX RPG ADDON is a stand-alone multiplayer ADD ON for Battle of Wesnoth.

!!Doza min doza teye!!!

What does SX mean:
-----------------------------------

Originally SX meant --Survival Extreme-- which became throughout the history of wesnoth-add-ons a synomyn
for maps that feature stand-alone-Heroes, that can be upgraded in so-called --shops--, fighting against an army of creeps,
which constantly increase in strengh while the game proceed. For killing creeps players are granted with gold, that
is used on their side to upgrade their heroes as well, to keep up with stonger creeps and to finally kill the ai leaders.
Gold from killing creeps will be generally given to ALL players. So no matter who kills the creeps, its always a good thing.

A major fun factor is that players gain additional temporary moves and attacks from killing enemy units,
so they are able to perform well planned killing streaks that bring even more gold to the players.

In order to win, players had to kill all enemy leaders, which were boosted in strengh greatly.
Players need to grow stronger from killing creeps and/or find gold from other sources to achieve this goal.
All 10ish turn ai als release a batch of bosses, exceptional strong units, which need some teamplay to win against,
or a very well developed single hero.


SXRPG ADDON:
--------------------------------

Featuring SXgameplay with RPG elements.

While SX is a basic hack-n-slay rpg-like approach, which attracted many players,
SXRPG features elaborated maps, adding adventure and dungeon-exploring gameplay to it.

On Top of the already existing differences among the different units,
SXRPG adds 6 classes of Warriors, Clerics, Rangers, Mages,
Rogues and Roguemages all with different strenghs and weaknesses.

It contains so far 6 elaborated Maps/Scenarios which need 80 to 120 turn to finish in average.
Each scenerio in this ADD ON is an adventure for 1 - 5 players. Any number of Players is welcome.

Less players means more Gold for each player to get started with. While less players get more gold at start,
but it is obvious that more players means more total income, since all players get the gold for killing creeps.

As a special Feature you can define the -Starting Level- in -advanced Options- in Game-Creation-Menu,
default is 0, but for more elaborated starting-Heroes you can chose higher Starting Levels.
The higher the starting Level, the higher the starting gold, but all enemies also rise accordingly
to the Level. I.E.: on lvl-0-start mobs start also at lvl 0, at lvl-4-start mobs start at lvl 4.
(Level is NOT the default level of wesnoth units, instead a sx-dependent measure for stat multipliers)
Starting at different Levels may change the Gaming Expierience and Gameplay.

This Map-Pack also features new units, new terrain, theres an additional soundfile.
The stuff included was mostly done by parts of the wesnoth-community and hopefully put to good use here.
Credits goes out to all who find their work here implemented. Thx to all contributors.

Big thx to all playtesters and people who gave suggestions. Many things implemented were suggested by
players and without these ideas SXRPG would be a lot different. :)

Have Fun.
Give Feedback in SXRPG Thread in Wesnoth.org Forums",,5.95318517275831,27.9485263824463
Forgotten_Conflicts,30699029,1711472721,316,campaign,1.1,,"These are tales long lost in the shadows of the past. Some of valor, others of loss and betrayal. Knitting together fragments of the past, the battles shall reveal the strife of ones disregarded by the keepers of our lore.

(Expert level, 12 scenarios.)",,5.14861403196461,29.2768754959106
Tunnel_Wars,44241269,1714573460,400,campaign,"18.0.1 beta",Halfelven,"Sapper heroines and heroes who must perform seek and destroy missions in urban areas and hostile underground to defend their nation against a sneaking up fanatical threat from the dark and dank below. Learn valuable tactics in urban warfare. A halfelven campaign.",,15.6939319975024,42.19176197052
