filename,size,timestamp,downloads,type,version,dependencies,description,status,DL_per_day,megabytes
WML_Guide,666587,1627402289,1054,campaign,1.0.1,,"This simple campaign can be played, but it is not really intended for that. Instead, it is intended to be studied as an example of Wesnoth Markup Language. Almost every line of code is explained in the code files themselves. To find the code, use the blue [ i ] icon on the bottom left of the Wesnoth main screen to open your add-ons folder, then open WML_Guide. The code is in _main.cfg, and three other .cfg files in the scenarios and units folders.

Feel free to use this add-on as the foundation of your own campaign!",,1.01893682707143,0.635706901550293
Rally_For_Roanic,821362,1642356890,998,campaign,0.4.1-2,,"Follow Commander Roanic as he aids in thwarting the collapse of a vulnerable nation. Play as loyalists battling mostly orcs and outlaws.  This campaign is mostly skirmish type scenarios played on smaller scaled maps.  All scenarios are working and playable.  14 scenarios total (11 playable and 3 dialog only).

This upload is part of vghetto port project.
",,1.15867877305599,0.78331184387207
The_Undead_Rising,677316,1639437863,892,campaign,0.0.3,,"This campaign is currently being developed and is incomplete, feedback is appreciated. Humans have lived in harmony for far too long, guide Mal Keshar through the complete conquest of Wesnoth.",,0.996524561629041,0.645938873291016
Free_Cities,870292,1704755793,162,campaign,0.0.1,The_Great_Steppe_Era,"From slavery to liberation, four heroes emerged. They founded the Free-cities, defying the chains that bound them. This is their story. 03/? scenarios. under construction. require The Great Steppe Era",,1.16449294871432,0.829975128173828
Missing_Scepter,932095,1642870116,1015,campaign,0.8.1-1,,"Warlock Homz must locate a missing scepter and stop a plot by his nemesis to over-run the world with an army of undead.

This upload is part of vghetto port project.
",,1.18659914226212,0.888915061950684
Return_of_Sir_Charles,994975,1662233965,784,campaign,1.2.1,,"An inquisitive young man starts messing around with his sister's grimoires and tries to summon a wyvern; instead, he gets Sir Charles Davenport, who then has to be returned to his own world.  Intermediate level, 15 scenarios.",,1.24194649650138,0.948882102966309
For_Power,1390101,1645388514,1274,campaign,0.6.5.3,,"Sometimes the fate has a quite interesting sense of humor. Some people wish to be good but it has something different prepared for them. It was also the case of a young mage Clare from the Northlands.
She only wanted to protect her home village from the still more aggressive orcs but just one event completely changed her whole life. It has become very thrilling and much longer but everything has its price. She had to do many a thing what she did not like. Watch with your own eyes what happened and how she dealt with it. Watch her path to power but also her descent.
work in progress (chapters 1 to 5 are completed, some scenarios from chapter 6 are present)
git repository: https://github.com/irdyansages/For_Power",,1.54192929235185,1.32570362091064
Frost_Mage,2031049,1688618311,685,campaign,0.11.4,,"Magic takes turns in unexpected ways. Meet the Frost Mage as she takes her first step into the big world and the great challenges that appear in her path. Let the story unfold! (9 scenarios done out of 12+ planned, part-I done.)",,2.10191846940104,1.9369592666626
The_Flight_of_Drakes,1044746,1638210252,1016,campaign,1.1.4,,"Legends of the Emerald Forest, chapter I: The Flight of Drakes.

Follow drake king Klader on his quest to find the Crown of Light, a legendary artifact from pre-historic times.

This campaign is the first chapter of a trilogy; the second chapter is an Undead campaign and it's called 'Only Death Behind'.

(Intermediate level, 7 scenarios.)",,1.11731921793917,0.996347427368164
Cities_of_the_Frontier,2619458,1636021239,2446,campaign,0.7.1,,"Settle a new town north of the Great River. This campaign makes numerous changes to standard Wesnoth gameplay, adding new strategic elements and replayability. Focuses on gold management, strategic construction, and city defense. 
 
This campaign was developed several years ago and has been extended with help from esci, Seivn, gnombat, vghetto, enclave, and finally me (Argothair). It is currently optimized for Wesnoth v1.15. I am responsible for adding the most recent gameplay changes, such as iron, diplomacy, rebalanced building costs, and more naturalistic animal behavior. 

It's possible that these changes have thrown off the game balance or otherwise created some bugs! Please feel free to send complaints to jasongreenlowe@gmail.com; if the bug is serious enough or easy enough to fix, I will likely take care of it.

Very interesting project if you like to build (ANL, A new land, Undead Empire, New Settlers, Civ)
 
Playable from main Wesnoth menu, through the Campaigns. Single player only.
",,2.61700796117047,2.49810981750488
knights_of_the_silver_spire,2550888,1658863097,1700,campaign,1.1.0,War_of_Legends,"The story of the Knights of the Silver Spire and their battles against the evil Crimson Duke to keep the Northlands safe.

(Intermediate level, 9 scenarios, 3 endings).

Can be played with or without the War of Legends add-on (it replaces undead units with vampire ones and makes the campaign better).

Please give feedback on the forums, it would be greatly appreciated.

1.1.0: Japanese Translation added",,2.53624667402537,2.43271636962891
Campaigns_1_14_Core,1222876,1654391597,860,campaign,0.2.1,Support_1_12_Core,"Warning: The official updated campaigns are distributed as part of mainline.

This is an attempt to recover translations for four 1.14 campaigns before overhaul. This is brought to you with no warranty.

The goal of this add-on is to make these campaigns available again to play in fully translated version.
This is done by using outdated scenarios, so there may be playability and balance issues and shortcomings in the plot.

Available translations: German (de), French (fr), Catalan (ca), Polish (pl), Portuguese (pt), Dutch (nl).
Experimental translation: Sardinian (srd; you have to select the Burmese (mranmabhasa) language to see Sardinian instead).

The campaigns are released as part of a 'core', they can be selected following these steps:
-   Start wesnoth and go to -> 'Preferences' -> 'Hotkeys' 
-   In 'Search' box, enter 'core'
-   Press 'Add Hotkey' then press CTRL+SHIFT+k, and close dialog.

-   In main 'Title Screen', press CTRL+SHIFT+k to open 'core' selection dialog.
-   Select 'Wesnoth (1.14)' core.
-   The 1.14 campaigns are now available in the 'Campaigns' menu.

The next time you start Battle for Wesnoth, it will start with the last active core.
To go back to 1.16: you have to press CTRL+SHIFT+k and select the 'Wesnoth (Default)' core.

Please do not report any problem with this add-on in the official feedback threads for mainline campaigns.

Available campaigns:
-   Descent into Darkness (1.14)
-   Liberty (1.14)
-   The Sceptre of Fire (1.14)
-   The Hammer of Thursagan (1.14)",,1.19107753660851,1.16622543334961
Saving_Elensefar_Redux,1241621,1637083026,1072,campaign,1.1.1,,"Elensefar has been overrun by orcs, now you had to gather an army to sucessfull retake it.

Non-linear seafaring campaign — small armies, tiny maps and refreshing new game mechanics.

Saving Elensefar was orginally by turin and trewe. Saving Elensefar Redux is a fork from the latest available version by trewe.",,1.16222849252449,1.18410205841064
ArchiveDC,1169708,1638123298,952,campaign,1.0.3,,"As a Khalifate scholar, you have always been engrossed in history. You have heard of the land of Wesnoth, and you yearn to learn more. From asking around town to searching through the library, you have cobbled together these tales. What could you possibly imagine to find inside?

Each tale is a single-player mini campaign, between 1-3 scenarios. You can access these tales from the campaign menu.
(Contains 4 Tales)

Atreides ported from 1.12 to 1.14/16. Completely debugged. Any bugs you find are only in your head. Kidding of course, please report them to me or on the forum and they will be squashed.",,1.04577946232034,1.11552047729492
Children_of_the_Dust,3014606,1626899106,2900,campaign,1.0.5,,"In the aftermath of the Fall, the millennary civilization of the dwarves is on its knees. Strongholds who resisted entire eras have vanished together with their inhabitants, the very same mountains and caves that protected them for so long finally collapsed and became their grave. The few survivors are scattered around the continent and in disarray, hunted by old and new enemies and abandoned by their old allies.

But dwarves are no folk to give up easily, nor to wallow in self-pity. Help Walhort and his fellows escape destruction, reclaim their spot in this new, hostile, world, and lay the foundation on which dwarves could build their future and, one day, flourish again. (10 playable scenarios)",,2.78783051009677,2.87495231628418
Girl_unDead,2345883,1684005269,804,campaign,1.4.0-i18n.2,Support_1_12_Core,"Warning: The official 'Girl unDead' add-on is not available for BFW-1.16. This add-on was not uploaded by its author.

Girl unDead

Malica, a daughter of a magi, has become to undead.  She fights against the Kingdom.  (Now rewriting some scenarios, so there may be some bugs.  If you find bugs, please feedback to Girl unDead topic in forums.)

(Original version: 1.4.0; last updated on Jan 24 2018)


Only the 'default' difficulty level is available for selection.

NB: to play this campaign, you have to load the core 'Chào mừng' available after the dependency add-on is installed. You'll be ready to select the 'Girl unDead' scenario through the 'Campaign' menu and activate the modification 'The wayback WML machine (1.12)'.

The needed 'core' can be loaded following these steps:
-   Start wesnoth and go to -> 'Preferences' -> 'Hotkeys' 
-   In 'Search' box, enter 'core'
-   Press 'Add Hotkey' then press CTRL+SHIFT+k, and close dialog.

-   In main 'Title Screen', press CTRL+SHIFT+k to open 'core' selection dialog.
-   Select item 'Chào mừng (Wesnoth 1.12 core)'.

The next time you start Battle for Wesnoth, it will start with the last active core.
To go back to 1.16: you have to press CTRL+SHIFT+k and select the 'Wesnoth (Default)' core.

Please do not report any problem with this add-on in the official feedback thread for 'Girl unDead'.",,2.11978110828578,2.23720836639404
Comrades_in_Arms,2259947,1642429630,1634,campaign,1.1,,"The adventures of Bronna, a human brought up by elves, and her best friend Trithsil, a dwarf.  Intermediate level, 15 scenarios.",,1.89893136553819,2.15525341033936
DIY_Campaign,1282982,1670211809,521,campaign,1.0.0,,"Create your own 4-scenario campaign without typing any complicated code! There are only 3 steps. 

Step 1: locate the ""DIY Campaign"" folder in the ""add-ons"" folder, open it and get a basic understanding of how the contents are organized. 
    
Step 2: open the Map Editor and load the map called ""01_location.map,"" located in the ""maps"" folder. Add villages, mountains, and so forth to the map, then save it to record the changes. Repeat this process with the other 3 maps. Be sure to use Save Map to record the changes, not Save Scenario - that's something different. 
    
Step 3: open the scenario file called ""01_scenario.cfg"" using a basic Text Editor. Find the lines where ""Ogre"" and other unit types are written, then replace those units with units of your choosing. Do this for sides 1 and 2. You must use a unit's offical name, including capitalization. For example, don't type ""orc,"" type ""Orcish Grunt."" Do this with all 4 scenario files, and save each file to record the changes. That's it! 
    
The scenarios were written in WML, a coding language which uses regular words, such as ""turns"" and ""gold,"" making it easy to modify the scenarios by simply changing numbers. Do you want more gold in a particular scenario? Increase the number! Making a campaign has never been easier!

(Novice Programmer, 4 scenarios)",,0.966728629181793,1.22354698181152
PAUD,1384720,1664053322,602,campaign,0.4.7,,"An easy cave crawl of few characters.  Not much talk, lots of spiders, some skeletons, scarabs, gold, potions and rings.",,0.986546008399548,1.32057189941406
Tale_of_Vaniyera,1878108,1629253186,1438,campaign,0.11.9,Imperial_Era,"115-116 SI

The expansionist Lavinian Legion, led by the Imperator himself, has invaded the northern forests of the Sidhe. It is up to the young Vaniyera to push its armies back from the border...

(Easy level appropriate for imperial era beginners; Hard is a challenge. 5 scenarios.)",,1.41956116557732,1.79110336303711
Stormtrooper,1593622,1642629107,936,campaign,0.5beta-2,,"The story of a freshly recruited, cowardly Stormtrooper trying to make his name in the Land of Close Combat.

This upload is part of vghetto port project.",,1.09068636673601,1.51979637145996
Crin_of_Crenlyn,2290996,1625584940,1836,campaign,1.4,,"Dark forces pursue a young man during the reign of Queen Asheviere.  Nineteen battle and five dialog scenarios. Difficult level has not been tested.",,1.7395495287585,2.18486404418945
Sleuth_Sisters,1768580,1642321535,1035,campaign,1.1.0-1,,"Devyan and Dallyra are sisters, but other than that they are very different; Devyan is a rat-catcher, while Dallyra has just finished training to be a mage.  However, when they overhear a plot to assassinate the local general, they show just how well they are able to work together.

Novice level, 12 scenarios.  Optional strategy hints are available for each scenario.

This upload is part of vghetto port project.
",,1.20106519590442,1.68664932250977
Return_from_the_Abyss,3586126,1626896281,3044,campaign,1.1.13,RftA_Music,"After taking part to a disastrous expedition, Khafir and his men are lost and isolated from their people, thousands of miles away from home, bound by a pact sealed with a powerful dwarvish king. Help him escape from the depth of Irdya and finding his way back, in an adventure across two worlds during the rise of a sinister force in the Great Continent. 
	
Expert level, finished (19 playable scenarios).",,2.92616873917519,3.41999626159668
A_Rough_Life,5339818,1641414188,3927,campaign,1.2.9,,"A young thief dreams of greatness and finds himself plunged into an unwitting adventure that takes him far from home and all he knew.",,4.50221789692282,5.09244728088379
Trials_of_Tyco,2121847,1675267402,674,campaign,2.0.0,,"In the waters off the coast of the Green Isle, the Merfolk are undergoing retribution from their old enemies, while their leader, Lord Typhon, is off accompaning Prince Haldric to the new land of Wesnoth.
He will be the son of Typhon, Tyco, who will have to face the threats looming over his people.

(Easy/Intermediate Level, 11 scenarios.)

This is an old campaign ported from the 1.6 version of Battle for Wesnoth with some little changes and improvements.
Bugs can be reported to argesilao2019@yahoo.com",,1.40294737576522,2.02355098724365
Wesvoid,2419123,1699917963,320,campaign,0.0.8,,"Book I: As Asheviere seizes the throne of Wesnoth, the Wizard's Council meets. They look for magical solutions.... Book II (not ported) is badly broken.
Version 0.0.8",,1.64010259657996,2.30705547332764
Rebellion_in_the_North,3363139,1642284924,2170,campaign,1.1.12-1,,"A great orcish uprising tends to destabilise the Northlands. As the future Lord Protector of the Northern Alliance can you crush the rebellion and establish peace again?

(Intermediate level, 29 scenarios, all complete and balanced.)

This upload is part of vghetto port project.
",,2.51693769197829,3.2073392868042
Modern_Warfes,2028167,1676836251,556,campaign,0.1.0,desertwar_addon,"a set of  fictional campaigns set in modern wars (there is only one campaign for now, new ones will be added in the future).",,1.20278841881486,1.93421077728271
Mage_of_Runes,2120644,1636736760,1051,campaign,0.4.2,,"Aside the normal magic of mages there also exist another type of magic based on magic runes carved into crystals. A few beings become able to use this magic not only for themselves. They also were able to use this magic to support their allies.
This campaign includes a rune spell system. All Rune Mages in this campaign have their own rune inventory which allows them to use spells on themselves or allied units they are linked with. These spells only last or a few turns and should be used with caution.
The campaign is in an early stage of development it includes three level of difficulty which might be not well balanced. So far 30 Scenarios are playable including five story scenario.",,1.13453138316803,2.02240371704102
Across_the_Ocean,6226685,1639818511,4420,campaign,0.5.3-2,,"A campaign of Saurian adventures, 17 playable scenarios and a few others, playable all.

This upload is part of vghetto port project.
",,4.96235985700782,5.93822956085205
CSC_Big_Battle_1,2439068,1667081818,753,campaign,1.0.7,,"In this 1-scenario campaign, the player leads an army of sentient frogs, mushrooms, and bugs into battle. All units are thoroughly animated with attack animations, death animations, and more.

The player must defend the swamp against two default factions: Loyalists (humans) and the Knalgan Alliance (dwarves). 

The large map was designed to allow brilliant attacks and retreats in battle. Impassible mountains and deep water prevent non-flying units from beelining across the map.

A casual player will probably win on Easy. A pretty good player will enjoy a nice challenge on Normal. Hard is winnable, but definitely hard.

Updated to improve the tactical skills of the AI. Warning: this AI may be the most formidable AI you have ever faced!

(Intermediate level, 1 scenario)",,1.30920610805889,2.32607650756836
Burning_Souls,2667888,1639852856,1345,campaign,1.4.8-1,,"All hope for the island of Bilheld seems to be slipping away from its inhabitants. But an unsuspecting drake is about to lead his people on a journey for peace, and a life without war. However, the journey will be difficult...

(Expert level, 15 scenarios.)

There's a thread on the forums where you can witness the development of this campaign.

This upload is part of vghetto port project.
",,1.51071358245625,2.54429626464844
MfaW_The_Season_of_the_Mist,4278321,1706719691,338,campaign,0.8.4.1,,"
A multiple character RPG campaign.
0.8.4.1) First chapter completed
-------------------------------
Memories from another world
The Season of the Mist

The currents of time flow slowly in the younger lands. However, as the world ages, both those currents and the cycles that follow them begin to accelerate, forcing all the living beings to adapt into a less placed pace. In the eyes of the elven citizens, such rapid changes pose a threat to their lifestyle, and those born in the lower castes are sent into the outside world in hopes of completely avoid unexpected changes or delay them as much as possible.
",,2.90412832294823,4.0801248550415
Marbuss_Escape,4000513,1626383939,2543,campaign,1.4.0,,"Many years passed, since orcs incited fear in hearts of elves, humans and dwarves. Many, since they dared to set foot on lands of Wesnoth. Many, since they were rolling in wealth. Among surviving orcish clans, there was also a certain Marbus's clan, too small to have a name, history or future. Will he successfully lead orcs through wild North, controlled by blood-thirsty, dark powers?

15 scenarios of intermediate difficulty.

Created by members of wesnoth.com.pl community and some friends.",,2.43070626569713,3.81518650054932
Voyage_of_a_Drake,3562463,1628957338,2007,campaign,1.1.0,,"Once there was a small village called Raplice. It was an ordinary village, full of ordinary people with ordinary lives. But when Voadar's life suddenly turned upside down, the young drake was forced to explore the community, unearth its hairy secrets, and rally the citizens to set things right.

Voyage of a Drake is a Wesnoth RPG unlike any other. Instead of focusing on collecting items or leveling skill trees, this campaign is about interacting with complicated NPCs and completing puzzles, mini-games, and boss fights. Come prepared for a few hours of unique gameplay and rich, abundant dialog.

All feedback welcome on the forums.",,1.97459050216147,3.39742946624756
Frogfolk_Delivery_Service,2669523,1666557782,649,campaign,1.0.6,,"This 2-scenario campaign features fun, original units based on frogs, mushrooms, and bugs. All units are thoroughly animated! The map was carefully designed to allow brilliant attacks and retreats in battle. The main character is Ziffid, a frogman. Victory is attained only when Ziffid completes his delivery mission. Use your army of sentient frogs, mushrooms and bugs to keep Ziffid safe while he travels from place to place.

(Intermediate level, 2 scenarios.)",,1.11661110155604,2.54585552215576
Birth_of_a_Lich,4022001,1656090430,1654,campaign,1.1.0,"","The life story of the dreaded lich Malifor,his struggle as a mage outcast, the orcish conquest of the northlands and his transformation to quench the thirst for revenge
(Intermediate level, 14 scenarios)",,2.35487459301114,3.83567905426025
Pax_Romana,3128378,1671312715,751,campaign,0.4.4-i18n.2,Support_1_12_Core,"Warning: The official 'Pax Romana: The Rise of Vespasian' add-on is not available for BFW-1.16. This add-on was not uploaded by its author.

Pax Romana: The Rise of Vespasian

Follow a young Roman plebeian named Vespasian in his rise to the rank of Emperor of Rome. This campaign contains 18 scenarios. Many atwork comes from the Imperial Era (mainly Turin's sprites). I'd like to thank UnwiseOwl for allowing me to use them. The language of the texts is not of high quality since I've always been English-challenged.


Only the 'easy' difficulty level is available for selection.

NB: to play this campaign, you have to load the core 'Bienvenue' available after the dependency add-on is installed. You'll be ready to select the 'Pax Romana' scenario through the 'Campaign' menu.

The needed 'core' can be loaded following these steps:
-   Start wesnoth and go to -> 'Preferences' -> 'Hotkeys' 
-   In 'Search' box, enter 'core'
-   Press 'Add Hotkey' then press CTRL+SHIFT+k, and close dialog.

-   In main 'Title Screen', press CTRL+SHIFT+k to open 'core' selection dialog.
-   Select item 'Bienvenue (Wesnoth 1.14 core)'.

The next time you start Battle for Wesnoth, it will start with the last active core.
To go back to 1.16: you have to press CTRL+SHIFT+k and select the 'Wesnoth (Default)' core.

Please do not report any problem with this add-on in the official feedback thread for 'Pax Romana: The Rise of Vespasian'.",,1.42724381047949,2.98345375061035
The_Return_of_the_Darks,3090400,1639909157,1145,campaign,0.8.4[ongoing],,"The Darks are an ancient species with a great knowledge of magic. Long ago in the past they lived in Wesnoth together with the other races. But after a horrible fight against a strong enemy they decided to leave Wesnoth. With their great knowledge they created islands floating in the sky. Since then they lived there and never came back to Wesnoth. But now the islands are falling down and a great amount of their knowledge got lost. So they send their last adventurer to Wesnoth to handle this problem.

This Campaing follows the adventure of Rumion the last adventurer of the Darks.

The Campaing is still ongoing. Currently there are 15 scenarios and 2 of them are story only.",,1.28701414591531,2.94723510742187
Struggle_For_Freedom,3995018,1638810151,1848,campaign,1.0.6.7,War_of_Legends,"Follow the Eastern Elves in the time of Asheviere (506 YW). Will they succeed in their struggle for freedom, or will a betrayal at their heart strike them at the brink of victory?
(Intermediate Level, 9 scenarios)",,2.04792660693359,3.80994606018066
Tale_of_a_Mage,5218463,1627225777,3222,campaign,1.1,,"The young boy Dillon only wanted to live his life in peace. After his village is destroyed by bandits however, he is forced to throw his lot with the magi. It is a difficult life, and little does he know that his destiny may lie along side that of Prince Arand II himself.

(Intermediate level, 30 scenarios)

Currently maintained by mathbrush",,3.10867484176491,4.97671413421631
Winds_of_Fate,4509746,1624053325,2584,campaign,3.0.10,,"The story of how the drakes first arrived on the Great Continent.
(Hard level, 11 scenarios.)

This campaign requires BfW 1.16.0 or greater",,2.40781379890796,4.30082893371582
Inky_Quest,4314419,1641495069,1886,campaign,1.6.3,,"The Cuttlefish Campaign
Are the cuttlefish mere beasts or something more? What stories would they tell if they could speak? This story provides one possible answer.The easiest difficulty provides hints for novice players.
(Beginner level, 12 scenarios)",,2.16458004938764,4.11455059051514
In_Defense_of_Kharos,4608692,1674686709,1068,campaign,0.2.2,"Era_of_Magic,Era_of_Magic_Resources","The peaceful lands of Kharos are in grave danger of mysterious invaders from the east. Stem yourself against the tide of darkness that wants to consume the land of sun and light! Requires the Era of Magic add-on. 9 scenarios (1 dialogue-only)",,2.19239655949753,4.39519119262695
Tales_of_the_Rubies,4126274,1635490226,1575,campaign,2.1.4,,"It doesn't matter how powerful a magical artifact can be, or how precious a jewel can be; they are useless and worthless as long as they remains hidden in a hole in the ground.
In 25 YW king Haldric II decides it's time for the Ruby of Fire to cease to be useless and worthless.

(Intermediate level - 13 scenarios)",,1.67410510390579,3.93512153625488
The_Wolves_Last_Path,4021792,1637624177,1049,campaign,0.1.3,TWLP_Music,"What's the secret of immortal power and glory? What does it take to become a hero, a legend, or at least a reputable man? Dysagrest has never woken up early enough in the morning to find it out, nor has his boss, a wealthy and unpredictable merchant dwarf, ever encouraged him in this direction. However, chance can forge fate just as well as the strongest will, and may surprise the unwary sailors even in the most quiet waters. The cold and harsh north is certainly not what a traveler would call calm waters, yet it is there, hundreds of miles away from any place he used to call home, that Dysagrest will have to come to terms with his past... 

Incomplete (10 playable scenarios)",,1.14506820029718,3.83547973632812
An_Orcish_Incursion,7638328,1625077600,4838,campaign,1.0.3,,"Defend the forests of the elves against the first orcs to reach the Great Continent, learning valuable tactics as you do so. (Novice level, 7 scenarios)",,4.55848444420913,7.28447723388672
Legend_of_Far_North,4465388,1656090412,1074,campaign,1.1.2,"","Tale of Karun the Black Eye, greatest of the orcs, depicting his struggle for orcish unity, his long war with the humans, his successes and his tragic death 
(Intermediate level, 18 scenarios.)",,1.52910191216342,4.25852584838867
Ashen_Hearts,5638203,1650738616,1948,campaign,2.41.0.1162.2,,"In the ancient Heartfang mountains, a once powerful population of drakes has begun to weaken due to a mysterious force dimming their inner fire. Guide Herkarth, the heir of the Menor kings, and his companion Uluthur on a journey to delve into drakes' past and reignite the flames of their ashen hearts.
(Expert difficulty, 8 scenarios)

Maintainer: Cure

Fixed almost all. Completed.

If there is any bug, gameplay problems or suggestions, feel free to post on forum.",,2.54868688501079,5.37700939178467
war_and_home,7362955,1635566195,3868,campaign,0.9.1,,"A tale of a rookie wesnothian officer and the part he, along with those he meets on his way, plays in a war against a new orcish onslaught.

Intermediate level.
38 out of 45-something scenarios playable.
1 or 2 players (balanced and tested only in singleplayer on normal difficulty).

Please give feedback on the forums, it would be greatly appreciated.

Changelog:
    0.9.1 : Added updated Japanese translation and fixed a bunch of stuff
    0.9.0 : Added 5 scenarios (3 battles) and modified scenarios 11 and 19 to require players remain near their docks
    0.8.1 : Added updated Japanese translation
    0.8.0 : 2 new levels (all battles) and a few changes in portraits
    0.7.0 : 5 new levels (but only 2 battles), a way to see the credits and some rebalancing on scenarios 22 through 26
    0.6.1 : Fixed misnamed japanese translation files and enemy gold on easy on scenario 26
    0.6.0 : 6 new levels (4 battles), Japanese translation (though not for the newest levels)
    0.5.2 : French translation, music, miscellaneous
    0.5.1 : Fixed missing translation marks and objective
    0.5.0 : Added 3 scenarios (2 battles) after the existing ones
    0.4.0 : Added 4 scenarios (3 battles) after the existing ones
    0.3.6 : Fixed a mistake leftover from testing...
    0.3.5 : Added 3 scenarios (3 battles) after the existing ones
    0.3.0 : Added 4 scenarios (3 battles, 1 talk-only) after the existing ones
    0.2.0 : Added 3 scenarios (one at the start, two at the end) and a little flourish to ex-scenario 2 (now 3)
    0.1.3 : Added scenario files to help the transition with the fact that I changed scenarios id
        (if it crashed before when opening a new scenario or saying next scenario missing this should fix it... normally)
    0.1.2 : Fixed carryover problems with the 'waiting' scenarios (the end of current content ones)
    0.1.1 : Rebalanced scenarios 1 and 3 (and thus 2 as well)

If you have a save from an older version (pre 0.2.0) then some things might not work (I added a new 'first' scenario and I had messed up a few things), but it should be obvious if that's the case (the 'your heroes all being level 1 with no xp' kind of obvious). It should be fixable by reloading a save before the 'waiting' scenario but I'm not sure, sorry...
Added note: this is the last version where they might work.",,4.11523564126008,7.02186107635498
Trapped,4766450,1640303425,1386,campaign,1.15,,"This a short, replayable RPG about a streetkid trapped in an underground arena for illegal bloodsport. It contains various rpg elements, different endings and different descriptions, skills, equipable weapons, armors, shields and abilities for each character. Also includes two fractions, a reputation and hiring system, infinite arenarounds, 5 additional, optional scenarios, extended missions for each fraction, more troops to hire and a rightclick helpmenu. Each difficulty reprents a unique character with different endings, different dialogues and abilities.

1.15 fixes concerning kilma and missing graphics, added forest dragon as a boss
1.14 fixes some issues, Bossbattles - each boss will now show the number of times he was defeated and becomes stronger after each defeat, deactivate npc movement, dim torch option
1.13 patch for BoW 1.16, improvements: wording boss arena fights, zombie ending, npc movement, guide and helpmenu options
1.12 fixed free movement for and teleport for Thief and Footpad, repaired extra income skill",,1.56593745006343,4.54564094543457
Doreldos_Fight_to_Liberty,5060756,1656090280,1123,campaign,1.0.16,"","'We the sons and daughters of our blessed land Doreldos hereby tell our long story of struggle against the foreigners who came in the guise of merchants and tried to enslave us, but were ultimately driven out from here by virtue of our united stand. We document our tale in the hope that our children, and the children of their children after them can derive inspiration and guidance from this...'
(Intermediate level, 47 scenarios divided into 3 episodes)",,1.59886192943531,4.82631301879883
The_Revival_of_Halstead,4853976,1641152284,1220,campaign,1.2.2,,"This is the tale of Blenry, son of Sir Gerrick of Westin. Aspiring to be more than merely an aristocratic member of the Royal Court, he is called upon to perform a great task, one that shall prove to be far more crucial than any would have presumed. Join him in his battles as he thwarts the nefarious plans of the enemies of Wesnoth. 
 
(Intermediate level, 11 scenarios.)",,1.39385868834549,4.62911224365234
The_Eight_Of_Cembulad,5223009,1652482122,1166,campaign,1.1.3,,"Join Sel and Taan as they reunite the Eight of Cembulad and overthrow the evil king of Cirithin.
(24 scenarios)

Please note: that the porting of this UMC is ongoing and more follow up patches will be done in due time.

I ported this from the 1.8.x add-ons server since I liked how these campaigns by WYRMY stick quite close to good/decent quality and take some references from IftU for its gameplay and mechanics.

Anyways, the port works from start to end but there are some non-breakage bugs here and there. Might need a new forum topic ID as well as the previous thread is over 12 years old

To provide feedback:
1. Forums
2. Wesnoth Modders Discord (https://discord.gg/K9N56hqGTm)
3. Wesnoth Official Discord (https://discord.gg/battleforwesnoth)",,1.56691854300329,4.98104953765869
The_Thelien_Attack,4635235,1641140988,850,campaign,1.3.1,,"It is said the Elvish Invasion of the Far North had been crushed by the might of Great Chief Kapou’e, Son of the Black-Eye. Little known was the part played by the Saurians of the Black Marshes. This is their yarn, perhaps the most significant in the downfall of the last of Landar's Elves.  
 
(Hard level, 6 scenarios.)",,0.97098601501165,4.42050457000732
Epical,5277959,1640258263,1205,campaign,1.13,,"Epical is a Science Fiction / Cyberpunk Campaign in a near future of the real world. The young hacker Dimitri makes a discovery, that will change his life forever. It features two fully animated factions.",,1.36063557594162,5.03345394134521
Up_the_River_Bork,5097807,1659537053,766,campaign,0.3.8,,"In the times of my ancestors such as Rualsha and Brubar, the orcs knew greatness and might. After they were defeated by the elves the orcs knew nothing great, only wars and distrust which coursed through the clans. The army of Kalenz, which responded to threats of orcish presence in the north, pressed north and threatened even more chaos amongst the orcs. In this time greatness, found its way to Tirzag. I will tell his story.

To provide more detailed feedback feel free to do so 
here: https://forms.gle/Exb4SUcQhy5KMkAZ7",,1.15625889700046,4.861647605896
After_the_Storm,16126368,1624050501,12361,campaign,0.10.18.1,"AtS_Music,IftU_Music","This campaign is the immediate sequel to Invasion from the Unknown (IftU).

After the Emperor of Chaos was defeated, the free civilizations of the Great Continent hoped that his followers would abandon the ongoing war. Meanwhile, Galas and his unlikely band of heroes head back to the northern lands to request aid for their next journey.

(Intermediate level, three separate episodes with 13 scenarios each.)

Requires Wesnoth 1.14.3 or later (on 1.14.x), or Wesnoth 1.15.12 or later (on 1.15.x).

NOTE: Support for Wesnoth 1.15.x is experimental, and you MUST report all issues in the campaign’s discussion thread.

Discussion threads in the Wesnoth.org forums:

 • Main discussion thread: ‹https://r.wesnoth.org/t32091›
 • Feedback thread: ‹https://r.wesnoth.org/t39495›",,11.5178327851026,15.3793029785156
The_Elf_the_Dwarf_and_the_Mage,5897376,1661958239,899,campaign,1.2.2,,"A dwarf falls out of the sky!  Novice-level campaign with steampunk elements.",,1.41695656652037,5.62417602539062
The_Dark_Rising,6157553,1655669408,1144,campaign,1.0.1c,,"Story of vicious dark sorcerer Syrus and his rise to power in far north. Intermediate level, 13 scenarios. Completed, and somewhat balanced).",,1.61754230600816,5.87230014801025
